building_id,early_flat_frac,early_zero_frac,early_late_mean_ratio,early_late_std_logratio
Bobcat_other_Howard,0.5278350515463918,0.00041220115416323167,0.5217300454334389,-0.995669017079952
Bobcat_other_Jovita,0.6338144329896908,0.02679307502061006,0.22927365925322907,-2.5503196482636796
Bobcat_other_Timothy,0.43752577319587627,0.416323165704864,0.7558360081893022,0.676880090968934
Bull_assembly_Amalia,0.07958762886597938,0.0,0.848821875416677,-0.6609530473824723
Bull_assembly_Beau,0.14597938144329897,0.0,0.9827888946313159,-0.06604171599067914
Bull_assembly_Brandon,0.05649484536082474,0.0,1.0002724944138643,-0.8024375187155641
Bull_assembly_Daryl,0.2441237113402062,0.0,1.0009352998612466,0.329464825243252
Bull_assembly_Dorethea,0.36329896907216497,0.0,1.0284995808885162,-0.32154109746158815
Bull_assembly_Freddie,0.06969072164948453,0.0,1.1385824541674376,-0.09617514064842633
Bull_assembly_Gerri,0.09484536082474226,0.0,1.0960347667592267,0.0452959563626036
Bull_assembly_Gigi,0.14185567010309277,0.014427040395713108,0.7493002854144434,-0.5476786683280492
Bull_assembly_Goldie,0.14680412371134022,0.0,0.8687725047152736,-0.16092842381533706
Bull_assembly_Katia,0.0977319587628866,0.007007419620774938,1.3707165472777976,0.6895926027835174
Bull_assembly_Lance,0.12247422680412372,0.0,0.8888445462457143,-2.1898009139190244
Bull_assembly_Lesa,0.2721649484536082,0.0,0.7911257304825559,-0.32644106500725506
Bull_assembly_Maren,0.2445360824742268,0.007007419620774938,1.321011229116582,-1.477191652988828
Bull_assembly_Nathanial,0.09278350515463918,0.0,0.9711834255817868,-0.3847526313156282
Bull_assembly_Newton,0.4070103092783505,0.12530915086562242,0.8341691741892343,-0.1558995050982232
Bull_assembly_Nick,0.06309278350515464,0.0,1.00618900216776,-0.6554964515298488
Bull_assembly_Vanessa,0.07051546391752578,0.0,1.069015043399988,-0.06682988768976737
Bull_education_Annette,0.7690721649484537,0.0,0.49319827099809693,-3.904530731815307
Bull_education_Antonia,0.13402061855670103,0.0,0.8344403684284415,-0.9864880967760348
Bull_education_Arthur,0.05567010309278351,0.0,1.0175938926851593,-0.6268981764272311
Bull_education_Barry,0.1265979381443299,0.007007419620774938,1.017065250768781,-0.34167531766654236
Bull_education_Bernice,0.2845360824742268,0.0,1.5409656997921468,-2.6400710084106294
Bull_education_Brady,0.18721649484536082,0.0,1.0135510324158346,-0.0969730178551485
Bull_education_Brain,0.07835051546391752,0.0,1.0848255244854115,-0.6875854586571032
Bull_education_Brandi,0.23010309278350516,0.0,1.0030268446385153,-0.08921372164707911
Bull_education_Brenda,0.08371134020618556,0.007831821929101401,1.0073913066171363,-0.23858406971849136
Bull_education_Bryon,0.2004123711340206,0.0,1.0897523152086726,-0.27164230465970046
Bull_education_Carl,0.10969072164948454,0.0,0.9586019137346888,-1.114197699307747
Bull_education_Clarice,0.24,0.0,1.0085316217908578,0.14830588729908822
Bull_education_Clarita,0.0511340206185567,0.001236603462489695,1.11566658370885,-1.1553755785043596
Bull_education_Dakota,0.18061855670103094,0.0,0.9606900853392305,-0.23906808768923726
Bull_education_Dan,0.22309278350515463,0.0,0.970144975018429,-0.6520169672485474
Bull_education_Dania,0.22969072164948454,0.0,1.0440629530793637,-0.07207426539935152
Bull_education_Delia,0.3645360824742268,0.00041220115416323167,0.9178804675693639,-2.6929111156148196
Bull_education_Dora,0.11257731958762887,0.0,1.0756688602172824,0.013297993579731389
Bull_education_Dottie,0.8465979381443299,0.01483924154987634,1.4901384191892906,-0.3291729702862696
Bull_education_Elva,0.19628865979381444,0.0,1.0079485046830363,-0.22121467317195415
Bull_education_Fabiola,0.07051546391752578,0.0,0.9828986880932834,-0.26587116167716296
Bull_education_Geneva,0.40329896907216495,0.0585325638911789,1.004664158418769,0.052926298025504935
Bull_education_Genie,0.10391752577319588,0.0,0.9821339137804831,-0.2901516487985194
Bull_education_Gregory,0.1327835051546392,0.0,0.9886748016544739,-0.2683987085237943
Bull_education_Hayley,0.08288659793814433,0.0,0.9769086034093761,-0.614414001092673
Bull_education_Jae,0.056082474226804124,0.0,1.0277263063529856,-1.0673823785491734
Bull_education_Jeffery,0.32948453608247424,0.0,0.9052639447589,-3.315313530576407
Bull_education_Joseph,0.09731958762886599,0.0,0.9938570696264764,-0.17128085314053565
Bull_education_Juan,0.08618556701030927,0.00041220115416323167,0.9575281216955447,-0.29004622690643306
Bull_education_Kendra,0.11134020618556702,0.0,0.9500026483401528,-0.22788405670274492
Bull_education_Krista,0.04577319587628866,0.0,1.0736677853825074,-0.14235487716618328
Bull_education_Kristal,0.06597938144329897,0.0,1.0441786312320505,-0.8271539355421339
Bull_education_Lenny,0.21731958762886597,0.0,0.9708717901855066,-0.14953563240972087
Bull_education_Linnie,0.038350515463917524,0.0,0.9889219515219144,-0.14502566464336716
Bull_education_Luke,0.037525773195876286,0.0,1.0217552978369568,-0.2761285141497478
Bull_education_Lydia,0.3084536082474227,0.21145919208573785,0.665311729365618,0.5789117905739978
Bull_education_Lyn,0.2334020618556701,0.0,1.1050583657587547,-0.2625669138301806
Bull_education_Magaret,0.12247422680412372,0.0,0.9621133987308235,-0.10980813307756326
Bull_education_Mario,0.12041237113402062,0.0,1.0413943615892243,-0.2746639923097891
Bull_education_Matilda,0.1154639175257732,0.0,1.0102257073222423,-0.8634709242867543
Bull_education_Mervin,0.08371134020618556,0.0,1.0569492787552959,-0.3995621996125194
Bull_education_Miquel,0.0511340206185567,0.0,1.0159479973178112,-0.25564550278371295
Bull_education_Miranda,0.11752577319587629,0.0,1.0785396715024707,-0.4835884492132568
Bull_education_Myra,0.15298969072164947,0.0,1.009444608483564,-0.3080937216230624
Bull_education_Nichole,0.11711340206185566,0.0,1.0739907662002317,-0.17208634583502863
Bull_education_Nina,0.047835051546391755,0.0,0.9744132013565572,-0.6493324370115905
Bull_education_Nolan,0.20247422680412372,0.0,1.019373957681077,-0.41711266273678166
Bull_education_Olive,0.19711340206185568,0.0,0.7241754408629933,-0.6715408508264599
Bull_education_Pablo,0.20824742268041238,0.0,0.9474152718252876,-0.19209332656675865
Bull_education_Pamela,0.07298969072164949,0.0,1.0117423548800586,-0.24919194651677806
Bull_education_Patrina,0.27670103092783505,0.0,0.9191394887502442,-0.24084722021189656
Bull_education_Racheal,0.13814432989690723,0.0,1.0197055155990613,-0.4762145870967992
Bull_education_Reina,0.20577319587628867,0.0,0.9527541850220262,-0.5185739989323848
Bull_education_Reynaldo,0.2894845360824742,0.00041220115416323167,0.9893060049041759,-0.14224133555193932
Bull_education_Roland,0.06515463917525773,0.0,0.94208410131977,-0.30633832449885273
Bull_education_Roseann,0.11793814432989691,0.007007419620774938,0.9904652319366508,-0.5535356794764916
Bull_education_Sebastian,0.23381443298969073,0.0,0.9731398099348467,-0.19872985908786625
Bull_education_Shona,0.27876288659793813,0.0,1.0204294821608322,-2.421630637682148
Bull_education_Stewart,0.1711340206185567,0.0,1.035771104880537,-0.49211998103453836
Bull_education_Summer,0.18721649484536082,0.0,0.976314603848877,-0.33845700779540583
Bull_education_Tracey,0.0779381443298969,0.0,1.2692315158574168,-0.19949325243404684
Bull_education_Venita,0.18969072164948453,0.0,1.121260878245857,-0.19948934455249073
Bull_education_Violeta,0.10680412371134021,0.0,1.0333463448439975,-0.10944759275677453
Bull_lodging_Abby,0.2531958762886598,0.0,1.0137811835604704,-0.6095506595419903
Bull_lodging_Allen,0.15628865979381443,0.0,0.6747710298517691,-0.3556359343629154
Bull_lodging_Anibal,0.2202061855670103,0.0,0.8783162648173534,-0.34800469962750447
Bull_lodging_Caren,0.08041237113402062,0.004534212695795548,1.0169507997078444,-0.19393872158358583
Bull_lodging_Carie,0.1909278350515464,0.0,0.9915447542411788,-0.4758524071897153
Bull_lodging_Charlotte,0.15546391752577318,0.0,0.6171082799536719,-0.5166963363854747
Bull_lodging_Danielle,0.24701030927835052,0.0,1.04522764405159,-1.7210405404707863
Bull_lodging_Dave,0.03793814432989691,0.0,0.9265123371206706,-0.3782255869496723
Bull_lodging_Elena,0.29649484536082477,0.0,0.9482861400894188,-0.3341761237759194
Bull_lodging_Graciela,0.23175257731958762,0.041220115416323165,0.9119589018022569,-0.045891238168139156
Bull_lodging_Hugo,0.10597938144329896,0.0,0.8933570145142165,-1.105388673740889
Bull_lodging_Jeremiah,0.11752577319587629,0.0,0.9724035225258412,-0.19493342250407486
Bull_lodging_Leonard,0.19463917525773197,0.0,0.9954898805611584,-0.2221456731902738
Bull_lodging_Lettie,0.16082474226804125,0.0,0.8988060539326813,-0.3596223605686615
Bull_lodging_Melissa,0.044123711340206186,0.0,0.9404758559353636,-0.44147621361831124
Bull_lodging_Perry,0.16742268041237113,0.0,0.940691547008638,-0.4091345723953136
Bull_lodging_Terence,0.24082474226804124,0.004534212695795548,0.8815733870911875,-0.2213066595359451
Bull_lodging_Travis,0.10927835051546392,0.0,0.9830182406740096,-1.0147566245720865
Bull_lodging_Xavier,0.16783505154639175,0.0,0.5220047309569349,-0.488710026881489
Bull_office_Anne,0.4094845360824742,0.0,1.0522738988186033,-0.5634963514166313
Bull_office_Chantel,0.09154639175257732,0.014427040395713108,0.7017535065772842,-0.5987675810964926
Bull_office_Claudia,0.3352577319587629,0.0,1.0347474848842166,-0.98413004200559
Bull_office_Debbie,0.23876288659793815,0.0,0.9673766296572431,-0.16229485627775583
Bull_office_Efren,0.17938144329896907,0.0,1.0989362525475763,-0.6578291127264125
Bull_office_Ella,0.13072164948453607,0.0,0.9036587858554201,-1.4928370671265792
Bull_office_Hilton,0.5298969072164949,0.0,0.9767221203112152,-0.588703887668301
Bull_office_Ivette,0.27463917525773196,0.0,1.0118010026995756,-0.3978071457297068
Bull_office_Lilla,0.029690721649484535,0.0,1.0980255340476481,-0.43011349645840413
Bull_office_Marco,0.10721649484536082,0.0,0.8166118389777329,-0.8969417166122097
Bull_office_Myron,0.12123711340206185,0.0,0.9847149398933803,-0.24815968213882775
Bull_office_Nicolas,0.3084536082474227,0.0,1.2380294818241449,-0.20936757596256
Bull_office_Rob,0.0668041237113402,0.0,1.00732465317192,-0.21606507185007265
Bull_office_Sally,0.13072164948453607,0.0,0.9554949585212277,-1.254647615085209
Bull_office_Trevor,0.22391752577319587,0.0,1.0382767899806353,-0.3647687538747586
Bull_office_Yvonne,0.10391752577319588,0.0,1.036698932144916,-0.2387015338433374
Bull_public_Hyun,0.08701030927835052,0.0,1.0784276396699626,-0.8209854384525699
Bull_public_Jefferson,0.34515463917525774,0.0,1.0840020245562754,-0.04974782845030584
Bull_services_Jeanmarie,0.14680412371134022,0.0,1.0337235508810951,-0.5518086492384534
Bull_services_Juanita,0.20247422680412372,0.0,1.1418558972537707,-0.28051871113081034
Bull_services_Nadine,0.1909278350515464,0.0,0.9661300939500929,-0.7112615974611121
Bull_services_Rachelle,0.12412371134020618,0.0,1.214110972508144,-0.31628167563390264
Bull_services_Winford,0.3554639175257732,0.0,1.0746040129274212,-0.2519163683703812
Cockatoo_assembly_Doyle,0.07587628865979382,0.0,0.9252096851193314,-0.139315535896938
Cockatoo_assembly_Ed,0.037525773195876286,0.0,0.9468421261908057,0.013615725991523438
Cockatoo_assembly_Emilio,0.046597938144329894,0.0,0.9255099269763041,0.22280805259245018
Cockatoo_assembly_Evelyn,0.09608247422680412,0.0,0.9577556699066132,-0.4626597607041002
Cockatoo_assembly_Fernanda,0.05690721649484536,0.0,0.918006717739877,-0.130003892225238
Cockatoo_assembly_Genoveva,0.055257731958762886,0.0,1.0296938212057694,-0.10795282222222909
Cockatoo_assembly_Griselda,0.04,0.0,0.9552068845111992,-0.023869203731528222
Cockatoo_assembly_Heath,0.07298969072164949,0.0,1.50652562863284,-0.036936607890091476
Cockatoo_assembly_Meredith,0.055257731958762886,0.0,0.6589286618936536,-0.14695317602097138
Cockatoo_assembly_Pierre,0.03505154639175258,0.0,0.9027699936191513,-0.28133351281611846
Cockatoo_assembly_Ralph,0.027216494845360824,0.0,1.0245201944677356,0.05680394176473871
Cockatoo_assembly_Rodger,0.04082474226804124,0.0,1.0837893223323143,-0.026922245175264783
Cockatoo_assembly_Tabitha,0.04247422680412371,0.0,0.9446985787659766,0.2884060551719228
Cockatoo_assembly_Valencia,0.1402061855670103,0.0,0.8399539099900646,0.2918182474933303
Cockatoo_education_Amira,0.3835051546391753,0.0,0.845791386126936,0.04481312785829905
Cockatoo_education_Arlen,0.05979381443298969,0.0,1.337314574289055,-0.1757601206261016
Cockatoo_education_Brendan,0.029690721649484535,0.0,0.9725784450428205,-0.11109354427147784
Cockatoo_education_Brigitte,0.04329896907216495,0.0,1.0283000247987857,0.11437891660839251
Cockatoo_education_Charity,0.03628865979381443,0.0,0.9751539415874607,-0.26059232770000595
Cockatoo_education_Christi,0.06762886597938145,0.0,1.2992280970090437,-0.21285580403929116
Cockatoo_education_Claudine,0.03958762886597938,0.0,1.0944332043069855,-0.08017304261842463
Cockatoo_education_Collin,0.04329896907216495,0.0,0.8104143863691211,-0.13021674122419247
Cockatoo_education_Deloris,0.02597938144329897,0.0,1.0637341024893823,-0.04136363022704617
Cockatoo_education_Doreen,0.055257731958762886,0.0,0.9336966909850414,0.0656853349915647
Cockatoo_education_Erik,0.04536082474226804,0.0,0.8845099321698225,-0.3015863622365165
Cockatoo_education_Eunice,0.08041237113402062,0.0,0.9858613588290784,-0.06786965444685553
Cockatoo_education_Evangeline,0.03422680412371134,0.0,1.05718373022582,0.32729815451953964
Cockatoo_education_Flora,0.0222680412371134,0.0,1.0014075638004718,0.06115827878766259
Cockatoo_education_Gussie,0.03546391752577319,0.0,1.0162340449344494,0.027526879399405773
Cockatoo_education_Helene,0.05278350515463918,0.0,1.29823052326607,0.33603287824142
Cockatoo_education_Jack,0.044948453608247424,0.0,0.9343469639667904,-0.1351613567839145
Cockatoo_education_Janet,0.056082474226804124,0.0,0.9789488598794382,-0.19514454977831688
Cockatoo_education_Joeann,0.1488659793814433,0.0,1.167724843617259,0.2830654809027266
Cockatoo_education_Joel,0.03175257731958763,0.0,1.0332467712696969,0.18613388831145608
Cockatoo_education_Jon,0.08371134020618556,0.0,1.196358211790223,0.22103010524026648
Cockatoo_education_Julia,0.04329896907216495,0.0,0.9237358743863473,-0.07135053177399528
Cockatoo_education_Julio,0.03134020618556701,0.0,1.1499406641828904,-0.14274795301283685
Cockatoo_education_June,0.04577319587628866,0.00041220115416323167,0.9813705449386096,0.0302125025498806
Cockatoo_education_Laurence,0.1154639175257732,0.0,1.0568187611159727,-0.0621205933009064
Cockatoo_education_Lionel,0.04041237113402062,0.0,1.0242412731976893,-0.041437670129787704
Cockatoo_education_Magdalena,0.06845360824742268,0.0,0.9185108977258469,-1.2217968706265085
Cockatoo_education_Marva,0.07216494845360824,0.0,0.9445939686935685,-0.18495495389244912
Cockatoo_education_Maynard,0.030515463917525774,0.0,0.9161091730004745,0.08410872563112298
Cockatoo_education_Mayra,0.0511340206185567,0.0,1.2008828791965829,-0.03436730970028559
Cockatoo_education_Melanie,0.12164948453608247,0.0,0.47554164759327044,-0.6571806759227202
Cockatoo_education_Minh,0.04989690721649485,0.0,0.8951461237681037,-0.25445138449395316
Cockatoo_education_Nelda,0.037525773195876286,0.0,1.1980882457857813,0.129325874915277
Cockatoo_education_Oliver,0.04371134020618557,0.0,0.9708983513642299,0.06041164706170207
Cockatoo_education_Orlando,0.052371134020618555,0.0,1.0069262078320893,0.1001753469841517
Cockatoo_education_Rita,0.08247422680412371,0.0,0.9447300856349491,0.40105891212613815
Cockatoo_education_Shawn,0.04,0.0,0.953795117636653,0.1856571392485192
Cockatoo_education_Sheryl,0.04618556701030928,0.0,1.024528085053729,0.10598244003360273
Cockatoo_education_Terrence,0.04536082474226804,0.0,0.9944034177118958,-0.06558641631548141
Cockatoo_education_Tyler,0.04,0.0,1.015645344148926,0.05364904489487382
Cockatoo_education_Victoria,0.07298969072164949,0.0,1.2988856562610207,-0.42957342648981556
Cockatoo_industrial_Nathaniel,0.3117525773195876,0.0,1.324418545317896,0.270127864814006
Cockatoo_industrial_Sarita,0.04907216494845361,0.0,0.84723492526839,-0.22863447008964807
Cockatoo_lodging_Aimee,0.03505154639175258,0.0,0.9192708038762999,0.0920667633085477
Cockatoo_lodging_Albert,0.056082474226804124,0.0,0.9125391828657403,0.23541551107351041
Cockatoo_lodging_Alicia,0.03175257731958763,0.0,1.15826404741525,0.08494931593479983
Cockatoo_lodging_Ana,0.04865979381443299,0.0,0.9867396447088244,-0.009846153837474869
Cockatoo_lodging_Carmen,0.05443298969072165,0.0,0.935126501209595,0.16474552614213459
Cockatoo_lodging_Cletus,0.047835051546391755,0.0,0.9346404398674031,0.2625565608351919
Cockatoo_lodging_Elvia,0.0445360824742268,0.0,1.0544636919078905,-0.012554502708120335
Cockatoo_lodging_Emory,0.04536082474226804,0.00041220115416323167,0.9022679648348947,0.4173700957220488
Cockatoo_lodging_Eric,0.06515463917525773,0.0,0.9481373991157338,0.2698905669075104
Cockatoo_lodging_Homer,0.03958762886597938,0.0,0.9646568397290428,0.0010081745816544509
Cockatoo_lodging_Jarrod,0.1575257731958763,0.0,7.380183352025037,-0.5466834676722798
Cockatoo_lodging_Javier,0.044948453608247424,0.0,0.8705208058657156,0.06410300766578522
Cockatoo_lodging_Jim,0.04206185567010309,0.0,1.055313767353485,0.3352610646455295
Cockatoo_lodging_Jimmie,0.04041237113402062,0.0,0.9892771412664936,0.21133702476906016
Cockatoo_lodging_Johnathan,0.02639175257731959,0.0,0.9253978186816152,0.16844271200321737
Cockatoo_lodging_Josephine,0.07051546391752578,0.0,0.880771180997399,0.029606677902967435
Cockatoo_lodging_Judi,0.04371134020618557,0.0,0.9673719221180525,0.26257128445588696
Cockatoo_lodging_Katharine,0.0577319587628866,0.0,0.8305869687731751,-0.008889186711418291
Cockatoo_lodging_Kerri,0.037525773195876286,0.0,0.9237959794154182,0.09565272694226531
Cockatoo_lodging_Kyle,0.05360824742268041,0.0,0.9152796191964411,0.10787404589196363
Cockatoo_lodging_Lana,0.024742268041237112,0.0,1.0667251735213799,0.08307466049371731
Cockatoo_lodging_Linwood,0.04618556701030928,0.0,1.1211501285369678,0.1227416581303679
Cockatoo_lodging_Lynne,0.04041237113402062,0.0,0.8460297940011404,-0.04589382669567787
Cockatoo_lodging_Mandy,0.021855670103092785,0.0,0.9504919394446201,-0.1600515794657954
Cockatoo_lodging_Olga,0.060618556701030925,0.0,1.3379420030679365,-0.05714348476369177
Cockatoo_lodging_Raphael,0.044948453608247424,0.0,0.8988021925947969,0.11994829325912967
Cockatoo_lodging_Tesha,0.03628865979381443,0.0,0.7574485958680726,-0.3266949725501085
